ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
46733642;12.1;27.3;0;0;0;-58.3;-0.35;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46700543;0;0;0;0;0;0;0;0;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;46732000;37.34958719;-121.93069758;-5.04046631;0.00000000;0.00000000;3.79009247;3.27511168;
46736004;12.2;27.5;0;0;0;-61.9;-0.35;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46733671;0;0;0;0.0001;0.843;56.165;0;-0.41;0;0.004;0.004;1;46733677;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736106;12.3;27.4;0;0;0;-63.1;-0.32;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46736022;0;0;0;0.0001;0.843;56.165;0;0.31;0;0.004;0.004;1;46736052;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736256;12.1;27.3;0;0;0;-60.1;-0.29;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46736154;0;0;0;0.0001;0.91;60.609;0;1.06;0;0.004;0.004;1;46736154;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736394;12.2;27.4;0;0;0;-59.9;-0.29;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46736257;0;0;0;0.0001;0.854;56.901;0;-1.65;0;0.004;0.004;1;46736308;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736491;12.3;27.3;0;0;0;-59.6;-0.3;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46736395;0;0;0;0.0001;0.837;55.798;0;0;0;0.004;0.004;1;46736442;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736688;12.1;27.4;0;0;0;-63.1;-0.14;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46736537;0;0;0;0.0001;0.921;61.356;0;1.59;0;0.004;0.004;1;46736546;0;0;0;0;0;0;0;0;0;46735000;37.34959278;-121.93069931;-4.53649902;0.00000000;0.00000000;3.79009247;3.24388790;
46736790;12.3;27.4;0;0;0;-60.6;-0.32;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46736739;0;0;0;0.0001;0.898;59.864;0;0.72;0;0.004;0.004;1;46736739;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46736940;12.3;27.4;0;0;0;-61.7;-0.34;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46736893;0;0;0;0.0001;0.91;60.609;0;2.14;0;0.004;0.004;1;46736893;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737042;12.2;27.5;0;0;0;-61.7;-0.32;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46736995;0;0;0;0.0001;0.854;56.901;0;1.7;0;0.004;0.004;1;46737024;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737126;12.4;27.3;0;0;0;-58.3;-0.38;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46736995;0;0;0;0.0001;0.854;56.901;0;1.7;0;0.004;0.004;1;46737024;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737226;12.2;27.4;0;0;0;-61.2;-0.25;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46737127;0;0;0;0.0001;0.832;55.431;0;0.42;0;0.004;0.004;1;46737174;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737378;12.3;27.5;0;0;0;-62;-0.34;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46737278;0;0;0;0.0001;0.882;58.749;0;1.65;0;0.004;0.004;1;46737278;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737467;12.3;27.3;0;0;0;-59;-0.41;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46737425;0;0;0;0.0001;0.887;59.121;0;-0.05;0;0.004;0.004;1;46737425;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737577;12.3;27.4;0;0;0;-60.3;-0.25;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46737528;0;0;0;0.0001;0.876;58.379;0;0.84;0;0.004;0.004;1;46737562;0;0;0;0;0;0;0;0;0;46736000;37.34959308;-121.93070122;-4.00817871;0.00000000;0.00000000;3.79009247;3.30249190;
46737760;12.3;27.4;0;0;0;-61.8;-0.38;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46737713;0;0;0;0.0001;0.854;56.901;0;0.36;0;0.004;0.004;1;46737562;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46737912;12.2;27.3;0;0;0;-57.2;-0.26;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46737858;0;0;0;0.0001;0.898;59.864;0;1.66;0;0.004;0.004;1;46737858;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738031;12.3;27.3;0;0;0;-58.4;-0.34;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738012;0;0;0;0.0001;0.865;57.639;0;-0.69;0;0.004;0.004;1;46738030;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738096;12.1;27.3;0;0;0;-58.5;-0.38;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738012;0;0;0;0.0001;0.865;57.639;0;-0.69;0;0.004;0.004;1;46738030;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738148;12.2;27.4;0;0;0;-61.6;-0.35;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738131;0;0;0;0.0001;0.876;58.379;0;0.66;0;0.004;0.004;1;46738131;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738249;12.2;27.3;0;0;0;-57.8;-0.25;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738212;0;0;0;0.0001;0.876;58.379;0;-0.21;0;0.004;0.004;1;46738212;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738337;12.3;27.4;0;0;0;-59.1;-0.34;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738212;0;0;0;0.0001;0.876;58.379;0;-0.21;0;0.004;0.004;1;46738212;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738431;12.2;27.3;0;0;0;-58.3;-0.27;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738363;0;0;0;0.0001;0.848;56.533;0;-0.23;0;0.004;0.004;1;46738363;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738480;12.4;27.4;0;0;0;-59.8;-0.32;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738432;0;0;0;0.0001;0.871;58.009;0;-1.67;0;0.004;0.004;1;46738449;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738548;12.2;27.3;0;0;0;-58.2;-0.34;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738482;0;0;0;0.0001;0.832;55.431;0;-0.87;0;0.004;0.004;1;46738449;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738633;12.2;27.3;0;0;0;-58.4;-0.33;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738573;0;0;0;0.0001;0.848;56.533;0;0.19;0;0.004;0.004;1;46738564;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738717;12.3;27.3;0;0;0;-58.2;-0.35;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738633;0;0;0;0.0001;0.871;58.009;0;-1.24;0;0.004;0.004;1;46738665;0;0;0;0;0;0;0;0;0;46737000;37.34959408;-121.93069721;-3.90173340;0.00000000;0.00000000;3.79009247;3.35251188;
46738850;12.3;27.4;0;0;0;-59.6;-0.34;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46738732;0;0;0;0.0001;0.865;57.639;0;-1.03;0;0.004;0.004;1;46738765;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46738931;12.2;27.4;0;0;0;-59.4;-0.29;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738851;0;0;0;0.0001;0.815;54.333;0;1.27;0;0.004;0.004;1;46738885;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739010;12.3;27.5;0;0;0;-99.9;-0.38;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738964;0;0;0;0.0001;0.865;57.639;0;-0.06;0;0.004;0.004;1;46738964;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739081;12.2;27.5;0;0;0;-82.7;-0.29;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46738964;0;0;0;0.0001;0.865;57.639;0;-0.06;0;0.004;0.004;1;46738964;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739152;12.2;27.4;0;0;0;-72.4;-0.16;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739081;0;0;0;0.0001;0.821;54.698;0;1.45;0;0.004;0.004;1;46739114;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739218;12.3;27.5;0;0;0;-63.2;-0.28;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739153;0;0;0;0.0001;0.932;62.105;0;0.46;0;0.004;0.004;1;46739114;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739258;12.3;27.4;0;0;0;-67.6;-0.19;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46739219;0;0;0;0.0001;0.854;56.901;0;0.92;0;0.004;0.004;1;46739232;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739328;12.3;27.4;0;0;0;-75.3;-0.35;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46739277;0;0;0;0.0001;0.91;60.609;0;0.63;0;0.004;0.004;1;46739232;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739386;12.2;27.4;0;0;0;-63;-0.28;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46739353;0;0;0;0.0001;0.876;58.379;0;0.33;0;0.004;0.004;1;46739353;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739454;12.1;27.5;0;0;0;-62.7;-0.18;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739353;0;0;0;0.0001;0.876;58.379;0;0.33;0;0.004;0.004;1;46739353;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739538;12.2;27.4;0;0;0;-73.8;-0.27;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739455;0;0;0;0.0001;0.915;60.982;0;2;0;0.004;0.004;1;46739469;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739657;12.3;27.3;0;0;0;-58.4;-0.36;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739538;0;0;0;0.0001;0.865;57.639;0;-0.28;0;0.004;0.004;1;46739562;0;0;0;0;0;0;0;0;0;46738000;37.34959441;-121.93070063;-3.78732300;0.00000000;0.00000000;3.94690156;3.43824315;
46739768;12.2;27.4;0;0;0;-60.7;-0.3;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739685;0;0;0;0.0001;0.898;59.864;0;-0.27;0;0.004;0.004;1;46739685;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46739858;12.2;27.3;0;0;0;-57.8;-0.33;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46739784;0;0;0;0.0001;0.904;60.236;0;-0.92;0;0.004;0.004;1;46739808;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46739963;12.2;27.4;0;0;0;-60.6;-0.2;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46739869;0;0;0;0.0001;0.887;59.121;0;1.16;0;0.004;0.004;1;46739904;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740041;12.3;27.5;0;0;0;-61.5;-0.34;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46739978;0;0;0;0.0001;0.887;59.121;0;1.04;0;0.004;0.004;1;46740019;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740109;12.3;27.4;0;0;0;-59.2;-0.34;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740043;0;0;0;0.0001;0.871;58.009;0;-0.52;0;0.004;0.004;1;46740019;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740158;12.2;27.4;0;0;0;-58.8;-0.43;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740043;0;0;0;0.0001;0.871;58.009;0;-0.52;0;0.004;0.004;1;46740109;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740220;12.1;27.3;0;0;0;-57.9;-0.39;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740160;0;0;0;0.0001;0.876;58.379;0;0.59;0;0.004;0.004;1;46740190;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740289;12.3;27.3;0;0;0;-59.2;-0.39;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740257;0;0;0;0.0001;0.926;61.73;0;-0.27;0;0.004;0.004;1;46740288;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740337;12.1;27.3;0;0;0;-58.7;-0.39;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740257;0;0;0;0.0001;0.926;61.73;0;-0.27;0;0.004;0.004;1;46740288;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740440;12.1;27.4;0;0;0;-59.4;-0.24;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740357;0;0;0;0.0001;0.926;61.73;0;-0.77;0;0.004;0.004;1;46740372;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740492;12.2;27.3;0;0;0;-58.8;-0.4;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740456;0;0;0;0.0001;0.843;56.165;0;0.1;0;0.004;0.004;1;46740473;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740556;12.3;27.5;0;0;0;-62.1;-0.16;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740456;0;0;0;0.0001;0.843;56.165;0;0.1;0;0.004;0.004;1;46740473;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740646;12.1;27.3;0;0;0;-59.2;-0.35;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740557;0;0;0;0.0001;0.898;59.864;0;1.14;0;0.004;0.004;1;46740591;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740707;12.4;27.4;0;0;0;-61.4;-0.38;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740671;0;0;0;0.0001;0.898;59.864;0;1.51;0;0.004;0.004;1;46740671;0;0;0;0;0;0;0;0;0;46739000;37.34959769;-121.93070043;-3.84130859;0.00000000;0.00000000;4.22574091;3.63641763;
46740794;12.2;27.5;0;0;0;-84.4;-0.39;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740742;0;0;0;0.0001;0.843;56.165;0;-0.76;0;0.004;0.004;1;46740743;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46740860;12.2;27.4;0;0;0;-66.7;-0.35;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740794;0;0;0;0.0001;0.904;60.236;0;1.29;0;0.004;0.004;1;46740823;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46740940;12.3;27.4;0;0;0;-76.9;-0.31;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46740875;0;0;0;0.0001;0.887;59.121;0;0.61;0;0.004;0.004;1;46740891;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46740998;12.2;27.5;0;0;0;-64.9;-0.32;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46740941;0;0;0;0.0001;0.921;61.356;0;0.3;0;0.004;0.004;1;46740974;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741092;12.2;27.8;0;0;0;-94.4;-0.37;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741016;0;0;0;0.0001;0.893;59.492;0;0.9;0;0.004;0.004;1;46741062;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741179;12.3;27.4;0;0;0;-68.9;-0.33;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46741122;0;0;0;0.0001;0.848;56.533;0;-0.61;0;0.004;0.004;1;46741122;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741280;12.2;27.6;0;0;0;-84;-0.21;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741181;0;0;0;0.0001;0.893;59.492;0;-0.4;0;0.004;0.004;1;46741211;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741340;12.1;27.4;0;0;0;-64.5;-0.35;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741304;0;0;0;0.0001;0.848;56.533;0;-1.61;0;0.004;0.004;1;46741304;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741425;12.2;27.5;0;0;0;-88.5;-0.25;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741398;0;0;0;0.0001;0.893;59.492;0;1.27;0;0.004;0.004;1;46741398;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741497;12.3;27.6;0;0;0;-88.7;-0.31;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46741398;0;0;0;0.0001;0.893;59.492;0;1.27;0;0.004;0.004;1;46741398;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741576;12.2;27.5;0;0;0;-66.8;-0.3;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741498;0;0;0;0.0001;0.843;56.165;0;1.3;0;0.004;0.004;1;46741513;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741628;12.2;27.6;0;0;0;-90;-0.16;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46741577;0;0;0;0.0001;0.865;57.639;0;0.49;0;0.004;0.004;1;46741610;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741694;12.3;27.4;0;0;0;-69;-0.24;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741660;0;0;0;0.0001;0.837;55.798;0;-1.76;0;0.004;0.004;1;46741610;0;0;0;0;0;0;0;0;0;46740000;37.34959402;-121.93069677;-3.99951172;0.00000000;0.00000000;4.30410910;3.60394025;
46741777;12.2;27.4;0;0;0;-59.2;-0.38;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46741660;0;0;0;0.0001;0.837;55.798;0;-1.76;0;0.004;0.004;1;46741694;0;0;0;0;0;0;0;0;0;46741000;37.34959552;-121.93069588;-4.79254150;0.00000000;0.00000000;4.26167059;3.45602846;
46741842;12.3;27.3;0;0;0;-57.9;-0.33;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741794;0;0;0;0.0001;0.915;60.982;0;0.92;0;0.004;0.004;1;46741808;0;0;0;0;0;0;0;0;0;46741000;37.34959552;-121.93069588;-4.79254150;0.00000000;0.00000000;4.26167059;3.45602846;
46741908;12.3;27.3;0;0;0;-58.4;-0.4;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46741842;0;0;0;0.0001;0.837;55.798;0;0.57;0;0.004;0.004;1;46741808;0;0;0;0;0;0;0;0;0;46741000;37.34959552;-121.93069588;-4.79254150;0.00000000;0.00000000;4.26167059;3.45602846;
46741980;12.2;27.4;0;0;0;-60.3;-0.3;0;0;0;0;0.001;0;0;0;0.0001;2;2;0;0;76;0;0;46741908;0;0;0;0.0001;0.904;60.236;0;0.99;0;0.004;0.004;1;46741946;0;0;0;0;0;0;0;0;0;46741000;37.34959552;-121.93069588;-4.79254150;0.00000000;0.00000000;4.26167059;3.45602846;
46742028;12.4;27.4;0;0;0;-62.5;-0.27;0;0;0;0;0;0;0;0;0.0001;2;2;0;0;76;0;0;46742015;0;0;0;0.0001;0.893;59.492;0;-0.3;0;0.004;0.004;1;46741946;0;0;0;0;0;0;0;0;0;46741000;37.34959552;-121.93069588;-4.79254150;0.00000000;0.00000000;4.26167059;3.45602846;
